S.no.	ID	Name	Email-id	Mobile no.	Address	City	State	Sector	Website
1441	CG/2016/0104274	Tripti Samaj Sevi Sanstha Dhamtari	tsssanstha@yahoo.in	7771905000	Ravi Bhavan Juneja Gali Ratna Bandha Road Dhamtari C.G	DHAMTARI	CHHATTISGARH, 	Agriculture,Children,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Human Rights,Micro Finance (SHGs),Nutrition,Panchayati Raj,Rural Development & Poverty Alleviation,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Any Other,Youth Affairs,		
1442	CG/2019/0237171	TRIVIDHA VIKAS SAMITI	bhattajay1956@gmail.com	9407983392	B.S.P.PRIMARY SCHOOL No.8, NEAR AYYAPPA MANDIR, SECTOR-2, BHILAI	BHILAI	CHHATTISGARH, 	Differently Abled,		
1443	CG/2019/0241070	TRUST FOUNDATION	info.trustfoundation@gmail.com	9752555889	Ward No-24 Main Road Dalli Rajhara Dist-Balod Chhattisgarh	BALOD				
1444	CG/2018/0194211	TULSI EDUCATION AND KALYAN SAMITI	tulsieducation60@gmail.com	7587779651	SHRI RADHA VINOD ASHRAM , BARDA Kankar	KANKER				
1445	CG/2018/0208181	TULSI LOK VIKAS SNSTHAN BHILAI	tulsilokvikassansthan@gmail.com	9993331664	Cam-1 Road N. 18 Bhilai District Durg (C.G.)	Bhilai				
1446	CG/2020/0252510	UDAAN EDUCATION AND SAFE ENVIORMENT WELFARE SOCIETY 	vinit.words@gmail.com	9430502595	AT- KOHEFIZA COLONY AMBIKAPURCITY- AMBIKAPUR DIST- SURGUJA	AMBIKAPUR	CHHATTISGARH, 	Education & Literacy,Environment & Forests,		
1447	CG/2018/0197973	UDAN KSHETRA STARIYA SAMITI	laluprasad2304@gmail.com	9406086525	WARD NO 10 JAILPARA SURAJPUR	SURAJPUR	CHHATTISGARH, 	Urban Development & Poverty Alleviation,Micro Finance (SHGs),		
1448	CG/2019/0239748	UDAYACHAL	udayachaleyecare1993@gmail.com	9977772101	GANJ LINE. UDAYACHAL MARG, RAJNANDGAON	RAJNANDGAON	ANDHRA PRADESH, CHHATTISGARH, MADHYA PRADESH, MAHARASHTRA, ORISSA, 	Art & Culture,Children,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,Nutrition,Sports,Any Other,	http:www.udayachaleyehospital.com	
1449	CG/2018/0191991	UDGAM SEWA SAMITI	dwivedimanoj2016@gmail.com	9340946019	D-52 ROHINIPURLAM NEAR POND RAIPUR CHHATTISGARH	Raipur	CHHATTISGARH, 	Agriculture,Art & Culture,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Micro Finance (SHGs),Rural Development & Poverty Alleviation,Women's Development & Empowerment,		
1450	CG/2017/0177883	UJALA MAHILA SWA SAHYATA SAMUH GRAM SENHABHATHA (MEGHA)	meghaujala62@gmail.com	9754428820	megha magarlod	magarlod			http:-www.dalbhat.com	
1451	CG/2016/0105335	Ujjwal foundation	ujjwalfoundation.rjn@gmail.com	9827107422	ward no. 19, street no 3, Gulmohar colony, mamtanagar , rajnandgaon c.g. 491441	rajnandgaon		Agriculture,Art & Culture,Education & Literacy,Environment & Forests,Health & Family Welfare,Human Rights,Micro Finance (SHGs),Tribal Affairs,Vocational Training,Any Other,	http://ujjwalfoundationbharat.org	
1452	CG/2017/0153354	UJJWALA KSHETRA STARIYA SAMITI	mclcsurajpur@gmail.com	7828212133	ward no. 5, wakilcoloni, surajpur,	surajpur	CHHATTISGARH, 	Urban Development & Poverty Alleviation,		
1453	CG/2017/0158841	UMADEVI BAHUUDDESHIYA SHIKSHA AVAM VIKAS SANSTHAN	ajaymishra1350@gmail.com	9424202756	Umadevi Bahuuddeshiya Shiksha Avam Vikas Sansthan Co Venus ComputerNear Jai Jawan Petrol Pump Panchsheel NagarRaipur	Raipur	CHHATTISGARH, 	Agriculture,Education & Literacy,Environment & Forests,Food Processing,Micro Small & Medium Enterprises,New & Renewable Energy,Science & Technology,Scientific & Industrial Research,Sports,Tribal Affairs,Vocational Training,Water Resources,Women's Development & Empowerment,Children,	http://www.ubssindia.org	
1454	CG/2020/0250626	UMAVINDYAVASNI ADWASHI UTTWAN SAMITI	uvsanskarcollegelatori@gmail.com	8821907808	Majapara Latori District Surajpur Chhattisgarh	Surajpur	CHHATTISGARH, 	Education & Literacy,	http:uvsm.in	
1455	CG/2018/0190917	Unique Modern Progressive Shikshan Sansthan	nilofer.nabi@gmail.com	9340034137	H.NO.335, Modern Progressive Shikshan Sansthan , Near Balram Press, Jagdalpur	JAGDALPUR	CHHATTISGARH, 	Education & Literacy,Food Processing,Vocational Training,Women's Development & Empowerment,		
1456	CG/2020/0270786	unique task foundation	jiteshkarunakar@gmail.com	8085993322	UNIQUE TASK FOUNDATION H.No. 87/b Smriti Nagar Junwani, Motilal Nehru Nagar, Bhilai, Durg, Chattisgarh, India, 490020	Bhilai	ANDAMAN &amp; NICOBAR ISLANDS, ANDHRA PRADESH, ASSAM, BIHAR, CHANDIGARH, CHHATTISGARH, DADRA & NAGAR HAVELI, DAMAN & DIU, DELHI, GOA, DELHI, GOA, GUJARAT, 	Health & Family Welfare,Legal Awareness & Aid,Right to Information & Advocacy,Agriculture,Children,Environment & Forests,	http://www.uniquetask.com/	
1457	CG/2019/0240143	UNIT II PEOPLE FOR ANIMALS SOCIETY RAIPUR UNIT II  	pfaraipur2@gmail.com	7987155452	H. No. 15, State Bank Officers colony, Tagore Nagar, Near Sai Baba mandir	Raipur				
1458	CG/2017/0117696	UNNAYAK SEWA SAMITI	ussrgh@rediffmail.com	9827976100	flat no 960/22 Kelo Vihar Colony Raigarh CG Pin Code 496001	Raigarh	CHHATTISGARH, 	Children,Education & Literacy,Women's Development & Empowerment,Children,Education & Literacy,Women's Development & Empowerment,		
1459	CG/2019/0248491	Upbhokta Surksha Avam Shiksha Foundation Raipur Society	cpef19@gmail.com	9425220524	help service, Near P.S. City, Changorabhata,Raipur	Raipur	CHHATTISGARH, 	Any Other,		
1460	CG/2017/0157444	UPKAR SAMAJIK SANSTHA	upkar.rjn@gmail.com	9424110940	WARD NO 43 STADIUM ROAD BASANTPUR RAJNANDGAON CHHATTISGARH	RAJNANDGAON	CHHATTISGARH, 	Children,Legal Awareness & Aid,Women's Development & Empowerment,		
1461	CG/2019/0234815	UPKAR SRISHTI FOUNDATION	KHUNTIYA1977@GMAIL.COM	7771809875	VILL HN 189 YADAW PARAKALIBA POST KALIBA TH- KUNKURI ,DIST- JASHPUR CHHATTISHGARH 496225	JASHPUR	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Information & Communication Technology,Labour & Employment,Land Resources,Panchayati Raj,Rural Development & Poverty Alleviation,Science & Technology,Sports,Tourism,Tribal Affairs,Vocational Training,Any Other,		
1462	CG/2017/0118274	UPWAN Mahila Evam Bal Vikas Samiti	upwan2004@gmail.com	9009346409	19/999 C/O PS NARANG NEAR GOVT. GIRLS H.S.SCHOOL SHANTI NAGAR 492001	RAIPUR	CHHATTISGARH, 	Agriculture,Education & Literacy,Food Processing,Labour & Employment,Panchayati Raj,Rural Development & Poverty Alleviation,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,		
1463	CG/2018/0197363	URAO ADIVASI SANSKRITI VIKASH KENDRA JASHPUR	pradhanpkg89@gmail.com	8719899786	AT/PO- Dipatoli board no-6, Jashpur, ,Dist- Jashpur, State- Chhatishgarh, pin- 496331	Dipatoli	CHHATTISGARH, 	Education & Literacy,	http://uasvkjaspur.co.in/	
1464	CG/2017/0120175	URBAN DALIT UTTHAN SAMITI	urbandalitutthansamiti@yahoo.com	7806030813	C/O MR. DEEPAK SONI, BEHIND STADIUM, SHRI RAM COLONY ROAD, NEAR MOBILE TOWER,BY PASS ROAD NORTH CHAKRADHAR NAGAR, RAIGARH (CG)496001	RAIGARH	CHHATTISGARH, 	Women's Development & Empowerment,Legal Awareness & Aid,Panchayati Raj,Rural Development & Poverty Alleviation,Tribal Affairs,Urban Development & Poverty Alleviation,Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Dalit Upliftment,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,HIV/AIDS,Information & Communication Technology,Labour & Employment,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,Nutrition,Science & Technology,Sports,Tourism,Vocational Training,Water Resources,		
1465	CG/2017/0160145	URDU EDUCATION SOCIETY	urdueducationraipur@gmail.com	7999473250	ANGLO URDU SCHOOL, BAIJNATHPARA	RAIPUR				
1466	CG/2019/0230831	URJA FOUNDATION CHHATTISGARH	gurukul404010@gmail.com	9301709000	OPP. Dainik bhaskar Press, Near Kamal talkies,Rajnandgaon	rajnandgaon	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Education & Literacy,Health & Family Welfare,Panchayati Raj,Rural Development & Poverty Alleviation,		
1467	CG/2019/0246265	USHA FOUNDATION	ceo@sbhhospital.com	9644099108	USHA FOUNDATIONSAI BABA NURSING HOME NEW RAJENDRA NAGAR RAIPUR (C.G.), 492001	RAIPUR	CHHATTISGARH, 	Children,Civic Issues,Education & Literacy,Health & Family Welfare,Women's Development & Empowerment,	http://www.ushafoundation.com	
1468	CG/2020/0255304	USHA LOVELY SHIKSHAN SAMITI	ushalovelysikshansamiti@gmail.com	9691902224	WARD NO. 35, HEERA NAGAR, POST- RAIGARH,TH-RAIGARH, DIST- RAIGARH(CHHTTISHGARH)	RAIGARH	CHHATTISGARH, 	Education & Literacy,Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Drinking Water,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Panchayati Raj,Urban Development & Poverty Alleviation,Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Micro Finance (SHGs),Micro Small & Medium Enterprises,New & Renewable Energy,Panchayati Raj,		
1469	CG/2017/0120181	USHA MAHILA KALYAN SAMITI	ushamahilakalyansamiti@gmail.com	9300310740	STREET NO. 5, NEW SHANTI NAGAR, RAIPUR	RAIPUR	CHHATTISGARH, 	Women's Development & Empowerment,Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,Nutrition,Panchayati Raj,Rural Development & Poverty Alleviation,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Youth Affairs,		
1470	CG/2018/0198371	UTTAM EDUCATION SOCIETY	gkchoudhery@gmail.com	9425277121	WARD NO. 39, VIKAS NAGAR KOTRA ROAD, RAIGARH	RAIGARH	CHHATTISGARH, JHARKHAND, ORISSA, 	Education & Literacy,Environment & Forests,Information & Communication Technology,Labour & Employment,Tourism,Vocational Training,		
1471	CG/2017/0158112	Utthaan Foundation Chhattisgarh	premkumarshriwastav@gmail.com	9329864515	C/0 ARUN KUMAR TRIPATHI, H.No.4, PHE COLONY, OLD PANCHSHEEL NAGAR, RAIPUR, C.G.	RAIPUR	CHHATTISGARH, 	Education & Literacy,	http://www.utthaanfoundation.org	
1472	CG/2018/0187852	Uva Life Welfare Society	gunjandewangan.founder@gmail.com	9294650001	Qtr.No.3B, Street No.41, Sector-7, Bhilai, Distt-Durg (C.G.) 490006	Bhilai	CHHATTISGARH, 	Education & Literacy,Children,Youth Affairs,Any Other,	http://www.uvalife.com	
1473	CG/2017/0168638	VAIDEHI EDUCATIONAL INSTITUTE AND RESEARCH TECHNOLOGY SOCIETY CHHATTISGARH	vaidehiinstitute12@gmail.com	9685392884	H.No.06 Verghese Colony Guru Govind Singh Ward dharampura Jagdalpur	Jagdalpur	CHHATTISGARH, 	Animal Husbandry, Dairying  &  Fisheries,Children,Food Processing,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Tribal Affairs,Vocational Training,Agriculture,Art & Culture,Biotechnology,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Land Resources,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Urban Development & Poverty Alleviation,		
1474	CG/2019/0234045	VAIDHNATH DHYAN YOG AVM AYURVEDIC VIKASH SANSTHAN	AKSOFTWARE37@GMAIL.COM	9179995370	HOUSE NO.208, VILL-JORATARAI R, POST-BHATAGAON R, TAH-GUNDARDEHI, DIST -BALOD (C.G.) PIN CODE -491223	GUNDARDEHI	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,		
1475	CG/2020/0257752	VAIDIK ASHTAMURTY SHIKSHAN SAMITI GRAM SARWA	osahu8573@gmail.com	9009553070	VAIDIK ASHTAMURTY SHIKSHAN SAMITI GRAM SARWA VILL	BALODABAZAR	CHHATTISGARH, 	Education & Literacy,		
1476	CG/2017/0176885	VAKRANGEE FOUNDATION	academicworldschool@gmail.com	9179997333	Flat no-104 First Floor Golden Park Aprtment VIP State, Vidhansabha Road	Raipur	CHHATTISGARH, 	Education & Literacy,	http://www.academicworld.co.in	
1477	CG/2019/0230655	VANANCHAL GRAMIN SEVA SANSTHAN 	pravinsingh492@gmail.com	9926838744	Head OfficeWadrafnagar Sub BranchVillageKoti, PostMahewa, BlockWadrafnagar, DistrictBalrampur Ramanujgunj (C.G.) PIN 497225	Wadrafnagar	CHHATTISGARH, 	Panchayati Raj,Panchayati Raj,		
1478	CG/2018/0204564	vandana sikshan evem sewa samiti 	niteshagrawal796@gmail.com	8827738000	BAZAR PARA JANJGIR OFFICE ADDRESS SANKALP ACADEMY CHAMPA DIST- JANJGIR CHAMPA C.G.	janjgir				
1479	CG/2016/0113388	VANITA SAMAJ	principal.awtc@gmail.com	9926160333	Vanita Samaj Old Civil Line Near SDM bunglow Mahasamund PIN 493445	Mahasamund	CHHATTISGARH, 	Children,Women's Development & Empowerment,		
1480	CG/2020/0267391	VARDANI SKILL DEVELOPMENT FOUNDATION	vardaniskills@gmail.com	8109200060	HOUSE NO. 331J.P. NAGAR CAMP-2 WARD -21	BHILAI	CHHATTISGARH, 	Labour & Employment,Agriculture,Civic Issues,Dalit Upliftment,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,New & Renewable Energy,Rural Development & Poverty Alleviation,Science & Technology,Tribal Affairs,Vocational Training,Any Other,		
1481	CG/2020/0261777	Vardhman Educational And Social Welfare Society	viitsimga@gmail.com	8435070650	Ward No 11, Tilda Road, Near jeep bus stand, Tehsil Simga,Dist.Baloda Bazar, Chhattisgarh493101.	SIMGA	CHHATTISGARH, 	Education & Literacy,Human Rights,Legal Awareness & Aid,Vocational Training,		
1482	CG/2019/0247414	VASERA 	vaseracg@gmail.com	8887110090	WADRAFNAGARBALRAMPUR-RAMANUJGANJ -497225 C.G	WADRAFNAGA R BALRAMPUR	CHHATTISGARH, 	Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,New & Renewable Energy,Nutrition,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	http://www.vaserachhattisgarh.ngo.in	
1483	CG/2018/0206488	VASUDEO VADIK SANSKRIT SIKSHAN SAMITI	vasudeovaidiksanskrit@gmail.com	7898677905	VILLAGE ADHABAR, POSTKUDKAI , PENDRADIST- BILASPUR CHHATTISGARH 495119	BILASPUR				
1484	CG/2014/0076335	VASUDHA FOUDATION	vasudhafoundation3682@gmail.com	9425139796	H.N.-F/510 Near FCI, Ganj Chowk Rajnadgaon Chhattisgarh Pin-491441	Rajnadgaon	CHHATTISGARH, 	Children,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Labour & Employment,Minority Issues,Rural Development & Poverty Alleviation,Tribal Affairs,Vocational Training,Women's Development & Empowerment,		
1485	CG/2018/0208738	VASUDHA KALYAN SAMITI KORBA	vasudhakorba@gmail.com	9893394752	Jamnipalitehsil : katghora	jamnipali	CHHATTISGARH, 	Agriculture,Art & Culture,Children,Civic Issues,Dalit Upliftment,Drinking Water,Education & Literacy,Aged/Elderly,Health & Family Welfare,Legal Awareness & Aid,Minority Issues,Panchayati Raj,Rural Development & Poverty Alleviation,Tribal Affairs,Vocational Training,Women's Development & Empowerment,		
1486	CG/2018/0213787	VASUKI MEMORIAL SANCHALAN SAMITI	mansacollege@gmail.com	9754674242	SHARDA PARA CAMP2 BHILAI	BHILAI	CHHATTISGARH, 	Art & Culture,Education & Literacy,New & Renewable Energy,Vocational Training,Women's Development & Empowerment,Youth Affairs,Children,Civic Issues,Dalit Upliftment,Differently Abled,Aged/Elderly,Environment & Forests,Health & Family Welfare,Human Rights,Labour & Employment,Legal Awareness & Aid,Minority Issues,Rural Development & Poverty Alleviation,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Water Resources,		
1487	CG/2019/0226499	VASUNDHRA SAMAZIK SEVA SASNTHAN KASDOL	suniltiwari00186@gmail.com	9977136533	Q NO.6/120 PURANATHANA KASDOL BALODABAZAR	KASDOL	CHHATTISGARH, 	Environment & Forests,		
1488	CG/2019/0248223	Vatsala  foundation	vatsalafoundation@gmail.com	9131650215	303, VARD NO 7, DURG ROAD .	BEMETARA				
1489	CG/2018/0192237	VED MATA GAYATRI SHIKSHAN SAMITI	ssiet09@gmail.com	9826393473	47/6, NEHRU NAGAR (E) BHILAI	DURG	CHHATTISGARH, 	Education & Literacy,		
1490	CG/2017/0169845	Vianney Education Society	barwaajay06@gmail.com	7771926347	Vianney Education Society Jyoti Mission Ashram Sarbhoka P.O. Nagar(vai) ManendragarhDist. -Korea, Chhattisgarh Pin code- 497442	Bilaspur	CHHATTISGARH, 		http://vianneyeducationsociety.org	
1491	CG/2017/0178436	VICON EDUCATION SOCIETY	viconeducationsociety@gmail.com	9109970798	Ring Road 1, Village Sarona, Dist. Raipur	Raipur				
1492	CG/2019/0223009	Vidya Education walfare Society balod	yashwantkumarsahu931@gmail.com	9406413060	VILL MUDHIYA ,POSTSUREGAON, TH-DONDI LOHARA, DIST - BALOD, CG 491225	BALOD	CHHATTISGARH, 	Rural Development & Poverty Alleviation,Art & Culture,Education & Literacy,Environment & Forests,Food Processing,Labour & Employment,Land Resources,Panchayati Raj,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Any Other,	http://rfas.cg.nic.in/	
1493	CG/2017/0150002	VIDYA SAGAR SANGH	pbarwa35@gmail.com	9893775770	PALLOTTI KUNJ 27 KHOLI BILASPUR NO 18 BILASPUR	BILASPUR				
1494	CG/2018/0194603	Vidya Sewa Samiti	kartikkunkuri1@gmail.com	7000368893	Vidya Computers, House No.57, Ward No.4 Remte Road Kunkuri.	kunkuri	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Children,Civic Issues,Differently Abled,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Information & Communication Technology,New & Renewable Energy,Rural Development & Poverty Alleviation,Sports,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
1495	CG/2019/0226234	VIGOUR FOUNDATION	vfoundation.cg@gmail.com	9302493026	C/O RANJIT AGRAWAL SALES TAX COLLONEYKHAMARDIH KACHNA ROAD RAIPUR CHHATTISGARH	RAIPUR				
1496	CG/2017/0114667	Vijay Lakshmi Samaj Kalyan Samiti	vlsks78@yahoo.com	9770083618	Office Add.- Shubham Complexl 1st floor infront of Girls Hostel Kewda Badi Bus Stand Raigarh [C.G.]496001 MO.- 8319553443 Email-mayadutta77@yahoo.com	Raigarh	CHHATTISGARH, 	Agriculture,Children,Differently Abled,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Micro Finance (SHGs),Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
